LineId,Device,IP,DateTime,TimeZone,Content,EventId,EventTemplate,ParameterList
217,Server,127.0.0.1,14/Mar/2020:16:23:57,+0100,"GET /wp-admin/post.php?post=11&action=edit HTTP/1.1"" 200 37478 ""http://example.com/index.php/2020/03/07/important-news/"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-admin/post.php?post=11&action=edit', '1.1', '200', '37478 ""http://example.com/index.php/2020/03/07/important-news/""', '5.0', '64', '74.0', '20100101', '74.0']"
218,Server,127.0.0.1,14/Mar/2020:16:23:57,+0100,"GET /wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.13-9993131 HTTP/1.1"" 200 2936 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.13-9993131', '1.1', '200', '2936 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
219,Server,127.0.0.1,14/Mar/2020:16:23:58,+0100,"GET /index.php/wp-json/wp/v2/users/me?_locale=user HTTP/1.1"" 200 1219 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/index.php/wp-json/wp/v2/users/me?_locale=user', '1.1', '200', '1219 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
220,Server,127.0.0.1,14/Mar/2020:16:23:58,+0100,"GET /index.php/wp-json/wp/v2/media/16?context=edit&_locale=user HTTP/1.1"" 200 2468 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/index.php/wp-json/wp/v2/media/16?context=edit&_locale=user', '1.1', '200', '2468 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
221,Server,127.0.0.1,14/Mar/2020:16:23:59,+0100,"GET /index.php/wp-json/wp/v2/users/?who=authors&per_page=100&_locale=user HTTP/1.1"" 200 1236 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/index.php/wp-json/wp/v2/users/?who=authors&per_page=100&_locale=user', '1.1', '200', '1236 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
222,Server,127.0.0.1,14/Mar/2020:16:23:59,+0100,"GET /index.php/wp-json/wp/v2/taxonomies?per_page=100&context=edit&_locale=user HTTP/1.1"" 200 3409 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/index.php/wp-json/wp/v2/taxonomies?per_page=100&context=edit&_locale=user', '1.1', '200', '3409 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
223,Server,127.0.0.1,14/Mar/2020:16:24:34,+0100,"POST /index.php/wp-json/wp/v2/posts/11?_locale=user HTTP/1.1"" 200 4731 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",e2aa1865,"POST <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/index.php/wp-json/wp/v2/posts/11?_locale=user', '1.1', '200', '4731 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
224,Server,127.0.0.1,14/Mar/2020:16:24:58,+0100,"HEAD /wp-content/uploads/2020/03/test2.txt HTTP/1.1"" 200 278 ""http://example.com/wp-content/uploads/2020/03/test2.txt"" ""WordPress/5.3.2; http://example.com",158d3261,"HEAD /<*><*>/<*>/<*> HTTP/<*>.<*>"" <*> <*> ""http:<*><*>/<*>/<*>"" ""WordPress/<*>.<*>.<*>; http:<*>","['wp-content', 'uploads/2020/03/test2.txt', '1.1', '200 278', '', '/example.com/wp-content/uploads/2020/03/test2.txt', '5', '3.2', '//example.com']"
225,Server,127.0.0.1,14/Mar/2020:16:24:58,+0100,"POST /wp-cron.php?doing_wp_cron=1584199498.5578620433807373046875 HTTP/1.1"" 200 198 ""http://example.com/wp-cron.php?doing_wp_cron=1584199498.5578620433807373046875"" ""WordPress/5.3.2; http://example.com",301e786a,"POST /<*>?doing_wp_cron=<*>.<*> HTTP/<*>.<*>"" <*> <*> ""http:<*>?doing_wp_cron=<*>.<*>"" ""WordPress/<*>.<*>.<*>; http:<*>","['wp-cron.php', '1584199498.5578620433807373046875', '1.1', '200 198', '//example.com/wp-cron.php', '1584199498.5578620433807373046875', '5', '3.2', '//example.com']"
226,Server,127.0.0.1,14/Mar/2020:16:24:58,+0100,"POST /wp-admin/admin-ajax.php HTTP/1.1"" 200 658 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",e2aa1865,"POST <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-admin/admin-ajax.php', '1.1', '200', '658 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
227,Server,10.0.0.4,14/Mar/2020:16:25:00,+0100,"GET /index.php/2020/03/07/important-news/ HTTP/1.1"" 200 8490 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",6ba08980,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome<*> Safari/<*>.<*>","['/index.php/2020/03/07/important-news/', '1.1', '200', '8490 ""-""', '5.0', '10.0', '537.36', '/80.0.3987.132', '537.36']"
228,Server,127.0.0.1,14/Mar/2020:16:25:11,+0100,"GET /index.php/wp-json/wp/v2/types/wp_block?_locale=user HTTP/1.1"" 200 983 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/index.php/wp-json/wp/v2/types/wp_block?_locale=user', '1.1', '200', '983 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
229,Server,127.0.0.1,14/Mar/2020:16:25:11,+0100,"GET /index.php/wp-json/wp/v2/blocks?per_page=100&_locale=user HTTP/1.1"" 200 629 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/index.php/wp-json/wp/v2/blocks?per_page=100&_locale=user', '1.1', '200', '629 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
230,Server,127.0.0.1,14/Mar/2020:16:25:58,+0100,"POST /wp-admin/admin-ajax.php HTTP/1.1"" 200 658 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",e2aa1865,"POST <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-admin/admin-ajax.php', '1.1', '200', '658 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
231,Server,127.0.0.1,14/Mar/2020:16:26:58,+0100,"POST /wp-admin/admin-ajax.php HTTP/1.1"" 200 658 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",e2aa1865,"POST <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-admin/admin-ajax.php', '1.1', '200', '658 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
232,Server,127.0.0.1,14/Mar/2020:16:27:02,+0100,"GET /index.php/wp-json/wp/v2/search?search=ftp%3A%2F%2F10.0.0.7%2Ffiles%2FReport_2020.sh&per_page=20&type=post&_locale=user HTTP/1.1"" 200 1037 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/index.php/wp-json/wp/v2/search?search=ftp%3A%2F%2F10.0.0.7%2Ffiles%2FReport_2020.sh&per_page=20&type=post&_locale=user', '1.1', '200', '1037 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
233,Server,127.0.0.1,14/Mar/2020:16:27:43,+0100,"POST /index.php/wp-json/wp/v2/posts/11?_locale=user HTTP/1.1"" 200 4724 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",e2aa1865,"POST <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/index.php/wp-json/wp/v2/posts/11?_locale=user', '1.1', '200', '4724 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
234,Server,127.0.0.1,14/Mar/2020:16:27:58,+0100,"HEAD /wp-content/uploads/2020/03/test2.txt HTTP/1.1"" 200 278 ""http://example.com/wp-content/uploads/2020/03/test2.txt"" ""WordPress/5.3.2; http://example.com",158d3261,"HEAD /<*><*>/<*>/<*> HTTP/<*>.<*>"" <*> <*> ""http:<*><*>/<*>/<*>"" ""WordPress/<*>.<*>.<*>; http:<*>","['wp-content', 'uploads/2020/03/test2.txt', '1.1', '200 278', '', '/example.com/wp-content/uploads/2020/03/test2.txt', '5', '3.2', '//example.com']"
235,Server,127.0.0.1,14/Mar/2020:16:27:58,+0100,"POST /wp-cron.php?doing_wp_cron=1584199678.5602569580078125000000 HTTP/1.1"" 200 198 ""http://example.com/wp-cron.php?doing_wp_cron=1584199678.5602569580078125000000"" ""WordPress/5.3.2; http://example.com",301e786a,"POST /<*>?doing_wp_cron=<*>.<*> HTTP/<*>.<*>"" <*> <*> ""http:<*>?doing_wp_cron=<*>.<*>"" ""WordPress/<*>.<*>.<*>; http:<*>","['wp-cron.php', '1584199678.5602569580078125000000', '1.1', '200 198', '//example.com/wp-cron.php', '1584199678.5602569580078125000000', '5', '3.2', '//example.com']"
236,Server,127.0.0.1,14/Mar/2020:16:27:58,+0100,"POST /wp-admin/admin-ajax.php HTTP/1.1"" 200 658 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",e2aa1865,"POST <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-admin/admin-ajax.php', '1.1', '200', '658 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
237,Server,127.0.0.1,14/Mar/2020:16:27:59,+0100,"POST /wp-admin/admin-ajax.php HTTP/1.1"" 200 520 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",e2aa1865,"POST <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-admin/admin-ajax.php', '1.1', '200', '520 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
238,Server,127.0.0.1,14/Mar/2020:16:27:59,+0100,"GET /wp-admin/post.php?post=11&action=edit HTTP/1.1"" 200 37461 ""-"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-admin/post.php?post=11&action=edit', '1.1', '200', '37461 ""-""', '5.0', '64', '74.0', '20100101', '74.0']"
239,Server,127.0.0.1,14/Mar/2020:16:27:59,+0100,"GET /wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=7.4.4 HTTP/1.1"" 200 34413 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=7.4.4', '1.1', '200', '34413 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
240,Server,127.0.0.1,14/Mar/2020:16:27:59,+0100,"GET /wp-includes/js/dist/a11y.min.js?ver=2.5.1 HTTP/1.1"" 200 1354 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/dist/a11y.min.js?ver=2.5.1', '1.1', '200', '1354 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
241,Server,127.0.0.1,14/Mar/2020:16:27:59,+0100,"GET /wp-includes/js/dist/i18n.min.js?ver=3.6.1 HTTP/1.1"" 200 3829 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/dist/i18n.min.js?ver=3.6.1', '1.1', '200', '3829 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
242,Server,127.0.0.1,14/Mar/2020:16:28:00,+0100,"GET /wp-includes/js/jquery/ui/menu.min.js?ver=1.11.4 HTTP/1.1"" 200 3169 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-includes/js/jquery/ui/menu.min.js?ver=1.11.4', '1.1', '200', '3169 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
243,Server,127.0.0.1,14/Mar/2020:16:28:01,+0100,"GET /index.php/wp-json/wp/v2/users/me?_locale=user HTTP/1.1"" 200 1219 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/index.php/wp-json/wp/v2/users/me?_locale=user', '1.1', '200', '1219 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
244,Server,127.0.0.1,14/Mar/2020:16:28:01,+0100,"GET /index.php/wp-json/wp/v2/media/16?context=edit&_locale=user HTTP/1.1"" 200 2468 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/index.php/wp-json/wp/v2/media/16?context=edit&_locale=user', '1.1', '200', '2468 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
245,Server,127.0.0.1,14/Mar/2020:16:28:01,+0100,"GET /index.php/wp-json/wp/v2/users/?who=authors&per_page=100&_locale=user HTTP/1.1"" 200 1236 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/index.php/wp-json/wp/v2/users/?who=authors&per_page=100&_locale=user', '1.1', '200', '1236 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
246,Server,127.0.0.1,14/Mar/2020:16:28:01,+0100,"GET /index.php/wp-json/wp/v2/taxonomies?per_page=100&context=edit&_locale=user HTTP/1.1"" 200 3409 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/index.php/wp-json/wp/v2/taxonomies?per_page=100&context=edit&_locale=user', '1.1', '200', '3409 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
247,Server,127.0.0.1,14/Mar/2020:16:28:54,+0100,"POST /index.php/wp-json/wp/v2/posts/11?_locale=user HTTP/1.1"" 200 4740 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",e2aa1865,"POST <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/index.php/wp-json/wp/v2/posts/11?_locale=user', '1.1', '200', '4740 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
248,Server,127.0.0.1,14/Mar/2020:16:28:58,+0100,"HEAD /wp-content/uploads/2020/03/test2.txt HTTP/1.1"" 200 278 ""http://example.com/wp-content/uploads/2020/03/test2.txt"" ""WordPress/5.3.2; http://example.com",158d3261,"HEAD /<*><*>/<*>/<*> HTTP/<*>.<*>"" <*> <*> ""http:<*><*>/<*>/<*>"" ""WordPress/<*>.<*>.<*>; http:<*>","['wp-content', 'uploads/2020/03/test2.txt', '1.1', '200 278', '', '/example.com/wp-content/uploads/2020/03/test2.txt', '5', '3.2', '//example.com']"
249,Server,127.0.0.1,14/Mar/2020:16:28:58,+0100,"POST /wp-cron.php?doing_wp_cron=1584199738.4624381065368652343750 HTTP/1.1"" 200 198 ""http://example.com/wp-cron.php?doing_wp_cron=1584199738.4624381065368652343750"" ""WordPress/5.3.2; http://example.com",301e786a,"POST /<*>?doing_wp_cron=<*>.<*> HTTP/<*>.<*>"" <*> <*> ""http:<*>?doing_wp_cron=<*>.<*>"" ""WordPress/<*>.<*>.<*>; http:<*>","['wp-cron.php', '1584199738.4624381065368652343750', '1.1', '200 198', '//example.com/wp-cron.php', '1584199738.4624381065368652343750', '5', '3.2', '//example.com']"
250,Server,10.0.0.4,14/Mar/2020:16:28:58,+0100,"GET /index.php/2020/03/07/important-news/ HTTP/1.1"" 200 8498 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",6ba08980,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (Windows NT <*>.<*>; Win64; x64) AppleWebKit/<*>.<*> (KHTML, like Gecko) Chrome<*> Safari/<*>.<*>","['/index.php/2020/03/07/important-news/', '1.1', '200', '8498 ""-""', '5.0', '10.0', '537.36', '/80.0.3987.132', '537.36']"
251,Server,127.0.0.1,14/Mar/2020:16:29:01,+0100,"POST /wp-admin/admin-ajax.php HTTP/1.1"" 200 658 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",e2aa1865,"POST <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-admin/admin-ajax.php', '1.1', '200', '658 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
252,Server,127.0.0.1,14/Mar/2020:16:30:01,+0100,"POST /wp-admin/admin-ajax.php HTTP/1.1"" 200 658 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",e2aa1865,"POST <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-admin/admin-ajax.php', '1.1', '200', '658 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
253,Server,10.0.0.6,14/Mar/2020:16:30:07,+0100,"GET / HTTP/1.1"" 200 7688 ""http://example.com/index.php/2020/03/04/hello-world/?unapproved=3&moderation-hash=02615dc38e4b558398383cc20ca00439"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",20f25e8a,"GET <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/', '1.1', '200', '7688 ""http://example.com/index.php/2020/03/04/hello-world/?unapproved=3&moderation-hash=02615dc38e4b558398383cc20ca00439""', '5.0', '64', '74.0', '20100101', '74.0']"
254,Server,127.0.0.1,14/Mar/2020:16:32:01,+0100,"POST /wp-admin/admin-ajax.php HTTP/1.1"" 200 658 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",e2aa1865,"POST <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-admin/admin-ajax.php', '1.1', '200', '658 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
255,Server,127.0.0.1,14/Mar/2020:16:34:01,+0100,"POST /wp-cron.php?doing_wp_cron=1584200041.2160699367523193359375 HTTP/1.1"" 200 198 ""http://example.com/wp-cron.php?doing_wp_cron=1584200041.2160699367523193359375"" ""WordPress/5.3.2; http://example.com",301e786a,"POST /<*>?doing_wp_cron=<*>.<*> HTTP/<*>.<*>"" <*> <*> ""http:<*>?doing_wp_cron=<*>.<*>"" ""WordPress/<*>.<*>.<*>; http:<*>","['wp-cron.php', '1584200041.2160699367523193359375', '1.1', '200 198', '//example.com/wp-cron.php', '1584200041.2160699367523193359375', '5', '3.2', '//example.com']"
256,Server,127.0.0.1,14/Mar/2020:16:34:01,+0100,"POST /wp-admin/admin-ajax.php HTTP/1.1"" 200 658 ""http://example.com/wp-admin/post.php?post=11&action=edit"" ""Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:74.0) Gecko/20100101 Firefox/74.0",e2aa1865,"POST <*> HTTP/<*>.<*>"" <*> <*> <*> ""Mozilla/<*>.<*> (X11; Ubuntu; Linux x86_<*>; rv:<*>.<*>) Gecko/<*> Firefox/<*>.<*>","['/wp-admin/admin-ajax.php', '1.1', '200', '658 ""http://example.com/wp-admin/post.php?post=11&action=edit""', '5.0', '64', '74.0', '20100101', '74.0']"
